,topic,argument,key_point,stance,label
13576,We should close Guantanamo Bay detention camp,its continued existence beyond the boundaries of the law makes a mockery of american values and weakens our standing in the world,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13577,We should close Guantanamo Bay detention camp,its continued existence beyond the boundaries of the law makes a mockery of american values and weakens our standing in the world,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13578,We should close Guantanamo Bay detention camp,Keeping Guantanamo Bay open shows terrorist groups that we will not back down in the face of terror.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13579,We should close Guantanamo Bay detention camp,Keeping Guantanamo Bay open shows terrorist groups that we will not back down in the face of terror.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13580,We should close Guantanamo Bay detention camp,keeping guantanamo bay open will show other terrorists that the nation will strive to capture and detain any and all known and suspected terrorists.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13581,We should close Guantanamo Bay detention camp,keeping guantanamo bay open will show other terrorists that the nation will strive to capture and detain any and all known and suspected terrorists.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13582,We should close Guantanamo Bay detention camp,keeping terrorist and criminal contained allows the government to collect information and prevent terrorist attacks.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13583,We should close Guantanamo Bay detention camp,keeping terrorist and criminal contained allows the government to collect information and prevent terrorist attacks.,The Guantanamo bay detention camp is essential to gain intelligence,-1,1
13584,We should close Guantanamo Bay detention camp,knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.,Detainees have the right to trial in US courts,1,0
13585,We should close Guantanamo Bay detention camp,knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13586,We should close Guantanamo Bay detention camp,knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13587,We should close Guantanamo Bay detention camp,knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.,The Guantanamo bay detention camp is expensive,1,0
13588,We should close Guantanamo Bay detention camp,knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13589,We should close Guantanamo Bay detention camp,knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13590,We should close Guantanamo Bay detention camp,many prisoners have been tortured there and this goes against the human rights act and should be stopped.,Detainees have the right to trial in US courts,1,0
13591,We should close Guantanamo Bay detention camp,many prisoners have been tortured there and this goes against the human rights act and should be stopped.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13592,We should close Guantanamo Bay detention camp,many prisoners have been tortured there and this goes against the human rights act and should be stopped.,The Guantanamo bay detention camp is expensive,1,0
13593,We should close Guantanamo Bay detention camp,many prisoners have been tortured there and this goes against the human rights act and should be stopped.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
13594,We should close Guantanamo Bay detention camp,many prisoners have been tortured there and this goes against the human rights act and should be stopped.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
13595,We should close Guantanamo Bay detention camp,no one should be kept in the detection camp without the verdict of judge and proof of their guilt,Detainees have the right to trial in US courts,1,1
13596,We should close Guantanamo Bay detention camp,no one should be kept in the detection camp without the verdict of judge and proof of their guilt,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13597,We should close Guantanamo Bay detention camp,no one should be kept in the detection camp without the verdict of judge and proof of their guilt,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13598,We should close Guantanamo Bay detention camp,no one should be kept in the detection camp without the verdict of judge and proof of their guilt,The Guantanamo bay detention camp is expensive,1,0
13599,We should close Guantanamo Bay detention camp,no one should be kept in the detection camp without the verdict of judge and proof of their guilt,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13600,We should close Guantanamo Bay detention camp,no one should be kept in the detection camp without the verdict of judge and proof of their guilt,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13601,We should close Guantanamo Bay detention camp,nontraditional war justifies nontraditional methods.,Closing the Guantanamo bay detention camp would harm national security,-1,0
