,topic,argument,key_point,stance,label
13643,We should close Guantanamo Bay detention camp,the camp at guantanamo bay should be closed because it is an extra judicial locality that can hold people indefinitely without due process and without regard to human rights.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
514,Assisted suicide should be a criminal offence,assisted suicide would save terminally i'll people pain and suffering.,Assisted suicide gives dignity to the person that wants to commit it,-1,0
11700,We should ban private military companies,the operating personnel of these companies has been working for the army of the nation. this type of company keeps them active and always ready to defend if necessary.,Hiring private military companies is financially beneficial,-1,0
6533,We should abolish intellectual property rights,intellectual property rights prevent the stealing of others accomplishments and ideas,Intellectual property rights incentivize investment in developing new products,-1,0
10166,We should ban human cloning,can lead to many medical breakthroughs that may help cure and or treat many different disease,Cloning promotes science/research,-1,1
3592,We should abandon marriage,marriage is no longer necessary to obtain the benefits that have traditionally been associated with it,Marriages are unstable,1,0
3584,We should abandon marriage,"marriage is more or less just a signed piece of paper, it doen't make you anymore in love",Marriages tie up people with unfair obligations,1,0
22059,We should subsidize journalism,"journalists put their lives on the line when they report news from war zones, or shootings or natural disasters.",A subsidy is important to make journalism viable,1,0
16959,We should introduce compulsory voting,we should introduce compulsory voting so nobody will can complaint that their voices not heard.,People have an obligation to vote,1,0
22129,We should subsidize journalism,Subsidized journalism could cause the journalists to become biased towards whoever is subsidizing them.,Government intervention has the risk of inserting bias/harming objectivity,-1,1
12738,We should ban the use of child actors,there are many protections available for child actors to permit them to work and be safe,Child performers should not be banned as long as there is supervision/regulation,-1,1
