,Unnamed: 0,topic,argument,key_point,stance,label
10885,7748,We should abolish the right to keep and bear arms,with school shootings getting out of hand we need to make access to guns more difficult.,Gun ownership allows for mass-shootings/general gun violence,1,1
12056,17938,We should legalize cannabis,Marijuana-related traffic accidents and deaths would increase if marijuana was legalized.,Legal cannabis can be getting to the hand of underage teenagers/children,-1,0
663,10800,We should ban human cloning,it is not known what negative effects human cloning may have on the human race.,Cloning is not understood enough yet,1,1
12065,17947,We should legalize cannabis,people have the right to live their lives in any way they choose and the government doesn't have the right to tell adults what they can put in their own bodies,Cannabis is safe/healthy/pain-relief,1,0
15678,6707,We should abolish intellectual property rights,"people/companies will have worked hard, possibly for many years to develop research and product and spend a lot of money on these, they need to be able to recoup this money by keeping the products exclusive.",Intellectual property rights incentivize creativity/innovation,-1,0
15776,6805,We should abolish intellectual property rights,we should abolish intellectual property rights because it discourages new ideas.,Intellectual property rights are unfair,1,0
3456,12510,We should ban the use of child actors,"if a child wishes to be an actor and they are given time to be a child, then it should be allowed.",The parents should decide for their child,-1,0
1441,5622,We should abolish capital punishment,dangerous criminals that can not be rehabilitated and are a danger to society should be subjected to capital punishment.,The death penalty is acceptable in cases of severe crimes,-1,1
7429,14778,We should end mandatory retirement,Mandatory retirement discourages productivity in the individuals who are nearing the age since they know they will have to leave their work soon and won't be getting any new promotions or bonuses.,A mandatory retirement reduces the quality of life for those forced to retire,1,0
6527,19668,We should legalize sex selection,sex selection can lead to a serious gender imbalance,Sex selection is against tradition,-1,0
