,Unnamed: 0,topic,argument,key_point,stance,label
9739,11569,We should ban private military companies,private military companies receive government funds without sufficient government oversight.,Private military companies cannot be trusted to be loyal to the hiring country,1,0
13425,22675,We should subsidize space exploration,"space exploration is a drain on public funds, money could instead be spent on health care or education.",Space exploration can be carried by the private sector,-1,0
696,10833,We should ban human cloning,the technology behind human cloning could lead to other breakthroughs and should be explored in a limited way.,Cloning helps those who can’t otherwise have a child,-1,0
14942,814,Assisted suicide should be a criminal offence,people should be allowed to die with dignity instead of suffering a long painful death.,Assisted suicide gives dignity to the person that wants to commit it,-1,1
8343,22198,We should subsidize journalism,Subsidizing journalism will embed current organizations and prevent start ups who don't have access to the same subsidies from rising up.,It is preferable to spend the money elsewhere,-1,0
1679,5860,We should abolish capital punishment,Some crimes are so heinous and inherently wrong that they demand death penalties,The death penalty prevents crimes,-1,0
14361,233,Assisted suicide should be a criminal offence,assisted suicide is murder of another and should be considered a criminal offence.,People who are ill do not have clear judgement and are in need of help,1,0
1636,5817,We should abolish capital punishment,"other resolutions, such as incarceration and rehabilitation can help save a life rather than end one as all human lives are sacred.",The death penalty harms the disenfranchised,1,0
9174,14525,We should end affirmative action,we should end affirmative action because it's another way that could be destroying to a person if the course doesn't run smooth,Affirmative action reduces quality,1,0
6337,19478,We should legalize sex selection,maximizing reproductive freedom includes sex selection.,Sex selection prevents diseases in the child,1,0
5388,21098,We should prohibit women in combat,"we should prohibit women in combat because they aren't physically capable, females are proven to be weaker than males.",Women cannot overcome physical/emotional/mental barriers,1,1
1652,5833,We should abolish capital punishment,recent dna evidence have proved that some death penalty inmates to be innocent. executing one innocent person is an enough proof that the capital punishment should be abolished.,The death penalty is a waste of resources,1,0
4639,4742,We should abandon the use of school uniform,"school uniforms simply stifle children and teach them to conform, which is unhealthy for developing minds.",School uniforms are expensive,1,0
12741,15834,We should fight urbanization,"urbanization harms the environment by replacing green, natural spaces with concrete jungles.",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
